id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10175227,appartement in herenhuis in historisch centrum,52080636,Wouter,,Elisabethbegijnhof - Papegaai,51.05434,3.7142,Entire home/apt,139,2,215,2025-06-22,5.67,1,190,72,
10201604,Well-situated and Comfortable Home.,1792071,Sabine,,Stationsbuurt Zuid,51.03194,3.72416,Entire home/apt,126,1,560,2025-06-08,4.87,1,307,66,
10325779,Charming old center apartment,53135103,Aris,,Binnenstad,51.0582,3.72109,Entire home/apt,118,1,793,2025-06-10,6.90,3,119,67,
10350818,Old Mansion House Apartment,23333629,Mia,,Binnenstad,51.04422,3.72189,Entire home/apt,,5,95,2025-02-24,0.83,1,0,1,
10831917,Spacious apartment with terrace.,56088666,Lieven,,Sint Amandsberg,51.06125,3.7579,Entire home/apt,86,7,6,2025-04-30,0.05,1,283,1,
11308674,Luxurious suite in the historic centre of Ghent,28517059,Astrid & Gilles,,Binnenstad,51.0564,3.7231,Entire home/apt,142,1,290,2025-06-09,4.98,3,337,16,
11520446,Gezellige kamer,16056459,Line,,Oostakker,51.10639,3.77011,Private room,42,5,47,2025-04-26,0.42,1,197,2,
11538310,"Bright 2 to 4 persons room nearby river ""De Leie""",39312954,Tamara,,Drongen,51.03781,3.66624,Private room,81,2,33,2025-06-01,0.30,2,16,3,
11939475,Appartement on the ground floor with terras,60345129,Imschoot,,Elisabethbegijnhof - Papegaai,51.05253,3.71447,Entire home/apt,78,2,466,2025-06-07,4.18,1,314,60,
12078829,Couch in a shared room,64731047,Ashkan,,Brugse Poort - Rooigem,51.0635694666133,3.6985259390243286,Shared room,33,1,0,,,1,175,0,
12103538,Living The Dream - A Hidden Gem,64426079,Bart,,Binnenstad,51.05424,3.72308,Entire home/apt,490,2,183,2025-06-15,1.64,2,277,20,
12199107,Welcome in our beautiful house,65585483,,,Sluizeken - Tolhuis - Ham,51.06212,3.72779,Private room,65,2,446,2025-06-20,3.98,1,250,43,
12423613,New duplex guesthouse,24194314,Caroline,,Dampoort,51.05547,3.74228,Entire home/apt,82,1,462,2025-06-10,4.21,1,338,61,
12669634,Apartment with sunny terrace!,68837626,Sien,,Muide - Meulestede - Afrikalaan,51.07465,3.72804,Entire home/apt,121,3,37,2025-06-09,2.62,1,127,31,
13093076,"Ruime privé kamer met tuinzicht aan ""De Leie""",39312954,Tamara,,Drongen,51.03911,3.66709,Private room,60,2,49,2025-06-20,0.45,2,16,8,
13289354,"Bright-light apartment, close to the station",74979203,Daan,,Stationsbuurt Noord,51.03898,3.71321,Entire home/apt,82,2,238,2025-06-15,2.17,1,48,34,
13312163,Bright spacious house on top location,75234335,Barbara,,Oud Gentbrugge,51.04294200000001,3.762053430688459,Entire home/apt,165,2,17,2024-10-06,0.67,2,8,3,
13350870,Cozy Home Sharing long term stay w/ 5 housemates,36973722,Luca P.,,Ledeberg,51.03275,3.74679,Private room,13,28,26,2019-09-22,0.24,2,190,0,
13509414,PROSPERITE BOAT,10970631,Mark And Lucia,,Muide - Meulestede - Afrikalaan,51.06529,3.73639,Entire home/apt,,1,137,2025-06-21,1.25,1,0,14,
13537299,hof van spanje 1,45355104,Paul,,Binnenstad,51.05652,3.72711,Entire home/apt,185,2,132,2025-05-31,1.24,2,16,23,
13561939,hof van spanje 2,45355104,Paul,,Binnenstad,51.05659,3.72694,Entire home/apt,206,2,60,2025-05-27,0.57,2,15,2,
13633848,"Cosy, stylish & bright 360° view penthouse",15123546,Tine,,Sluizeken - Tolhuis - Ham,51.06441,3.73017,Entire home/apt,,3,186,2025-05-23,1.72,1,3,17,
13649596,Well situated apartment for 4-6 in centre Ghent,5883895,Annelore,,Macharius - Heirnis,51.0475,3.74428,Entire home/apt,110,60,307,2020-03-09,2.80,9,364,0,
13704632,Historic house in center Gent,15300260,Aron,,Binnenstad,51.05115,3.73138,Entire home/apt,78,5,371,2025-06-15,3.40,1,258,22,
13776154,Spacious & cosy house close to the city centre,27931962,Thomas,,Ledeberg,51.03432,3.74252,Entire home/apt,89,2,205,2025-06-13,1.95,1,84,81,
13818048,Karaktervol hoekhuis in het hart van het Patershol,43371757,Martha,,Binnenstad,51.05902,3.72274,Entire home/apt,94,2,7,2025-06-15,0.06,1,71,1,
13827261,Spacious Top Floor,982271,Ben,,Elisabethbegijnhof - Papegaai,51.05843,3.7181,Private room,90,2,149,2025-06-09,1.37,1,153,20,
13839827,Spacious home with big garden,17882332,Lori,,Oud Gentbrugge,51.04051,3.75582,Entire home/apt,112,2,100,2025-02-09,0.92,1,7,3,
13888897,Designer suite with large tub close to the station,43570873,Peter,,Stationsbuurt Noord,51.038708,3.707811,Entire home/apt,307,2,346,2025-06-09,3.23,2,321,62,
13933543,Duplex apartment on 4th floor,82810716,Kris & Céline,,Binnenstad,51.04984,3.73472,Entire home/apt,62,3,324,2025-06-18,3.09,2,10,13,
14053072,Stylish room in a warmhearted home + city garden,1734521,Klaartje,,Brugse Poort - Rooigem,51.06341,3.70009,Private room,42,2,124,2025-06-01,1.16,1,89,28,
14227218,BnB Renee - bright apartment near station,86455568,Frederik,,Stationsbuurt Noord,51.04135,3.71615,Entire home/apt,90,25,44,2025-06-17,0.41,2,130,4,
14341353,Cozy house with a cat,79412603,Joao,,Gentbrugge,51.031452863526475,3.7627128558197187,Entire home/apt,131,5,0,,,1,206,0,
14417354,"Big trendy loft, free parking, nearby city centre",16289639,Len,,Binnenstad,51.05958,3.72982,Entire home/apt,342,3,185,2025-06-01,1.85,1,204,21,
14831444,Private studio Creativo + free bikes,92767961,Kitty,,Mariakerke,51.07894,3.69134,Private room,72,2,64,2024-08-20,0.61,1,196,2,
14877515,Room & ensuite bathroom near Ghent,93264204,Wim,,Dampoort,51.05066,3.76195,Private room,53,1,556,2025-06-10,5.22,1,233,68,
14928559,Rooftop apartment Ghent (facade works in progress),93854999,Yorick,,Ledeberg,51.03612,3.73679,Entire home/apt,86,45,15,2025-04-01,0.40,1,110,3,
14963441,"Cosy, light vintage design appartment",5883895,Annelore,,Macharius - Heirnis,51.04748,3.7444,Entire home/apt,83,30,154,2024-08-30,1.44,9,192,2,
15079137,Spacious loft right in the center of Ghent,7751611,Benny,,Binnenstad,51.05502127215621,3.7247063153442284,Entire home/apt,120,5,2,2024-04-06,0.09,1,299,0,
15098520,"Design Room ""Olga"" - B&B Graaf.",43889699,Kenzo,,Sluizeken - Tolhuis - Ham,51.05972,3.72093,Private room,134,3,4,2021-02-15,0.05,3,48,0,
15158816,"Flats with a soul, in the heart of Ghent.",96173226,Ingrid,,Binnenstad,51.0545,3.72114,Entire home/apt,126,2,15,2025-02-02,0.14,1,349,3,
15266842,Cosy large room near centre and public transport.,16979747,,,Stationsbuurt Zuid,51.03231,3.71123,Private room,57,2,302,2025-06-09,2.91,1,308,35,
15306836,Cosy room with King size bed,9347190,Annelies,,Dampoort,51.05863,3.74079,Private room,68,3,141,2025-06-23,1.33,1,53,28,
15369537,"Heerlijke, goed uitgeruste studio vlakbij  Gent",64524881,An,,Dampoort,51.04809,3.75294,Entire home/apt,68,2,47,2025-02-09,1.37,1,1,9,
15394665,Enchanting architects' house in the heart of Ghent,15455919,Marlies,,Elisabethbegijnhof - Papegaai,51.0586029,3.7181183,Entire home/apt,180,2,22,2025-05-31,1.46,1,256,13,
15425706,Cosy apartment,24004217,Charlotte,,Sluizeken - Tolhuis - Ham,51.06258649999999,3.7339223,Entire home/apt,81,2,47,2025-06-12,1.99,1,101,18,
15595674,Double room,64317133,Randy,,Bloemekenswijk,51.07091,3.70271,Private room,41,1,252,2025-04-25,2.39,2,5,12,
15654068,Luxury house nearby the centre and station,48494858,Bieke,,Watersportbaan - Ekkergem,51.04211,3.71454,Entire home/apt,,2,10,2023-04-09,0.12,1,0,0,
15925176,Traveller's house:cosy private bed+living+bathroom,9175868,,,Brugse Poort - Rooigem,51.05988,3.69067,Private room,45,5,56,2020-03-08,0.54,1,181,0,
15982644,A cozy room near centre,95076178,Ehsan,,Brugse Poort - Rooigem,51.05846,3.70147,Private room,55,2,37,2025-06-20,2.48,3,259,26,
16436629,cosy home in Ghent near Bruges,17970736,Bernard,,Elisabethbegijnhof - Papegaai,51.05631,3.717,Entire home/apt,179,3,2,2019-06-02,0.02,1,3,0,
16484658,Spacious city centre apartment Ghent city centre,14531718,Frederik,,Elisabethbegijnhof - Papegaai,51.05045,3.71376,Entire home/apt,87,1,227,2025-06-01,2.19,1,95,20,
16684903,Stylish apartment @ heart historic Ghent!,42607614,Catherine,,Binnenstad,51.05741,3.72062,Entire home/apt,305,3,160,2025-05-12,1.60,1,283,17,
16952327,Cosy shared house next to the water,6758108,Ellen,,Bloemekenswijk,51.06964,3.69398,Private room,54,2,40,2025-05-04,0.40,1,87,2,
17026559,Newly renovated private room nearby city center,25384984,Niko,,Sint Amandsberg,51.06468,3.74677,Entire home/apt,81,2,25,2025-02-02,0.26,1,179,2,
17174625,"Cosy, vintage apartment in quiet neighbourhood.",15514726,Sofie,,Oud Gentbrugge,51.03684,3.75858,Entire home/apt,33,3,12,2022-10-15,0.12,1,31,0,
17341843,New modern studio,18156019,Marleen,,Binnenstad,51.03952,3.73842,Entire home/apt,35,30,23,2021-09-18,0.23,1,115,0,
17585223,Deluxe Suite Apartment 6P Lord of Ghent,46082978,Vic,,Binnenstad,51.05364,3.72316,Entire home/apt,285,2,38,2025-06-03,0.38,2,301,6,
18250197,Captains room on Riverboat with riverview,9801533,Maarten,,Brugse Poort - Rooigem,51.05906677246094,3.706373929977417,Entire home/apt,111,1,115,2025-06-13,1.16,3,111,11,
18251661,Sailorsroom on a Riverboat,9801533,Maarten,,Brugse Poort - Rooigem,51.05991,3.70533,Entire home/apt,111,1,57,2025-05-05,0.61,3,121,5,
18291583,Bright room + bathroom in THE HEART OF GHENT <3,36509648,Ibel,,Sluizeken - Tolhuis - Ham,51.06118,3.73369,Private room,75,2,185,2025-06-02,3.49,1,17,41,
18370024,Paparazzo - Ghent (city center),40352209,Filip,,Binnenstad,51.05155,3.72352,Entire home/apt,109,1,375,2025-06-06,4.00,2,312,91,
18555913,Apartment in the centre of Ghent with car park,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05125,3.71874,Entire home/apt,122,2,217,2022-08-23,2.22,3,0,0,
18834578,Renovated triplex in the city centre of Ghent,131163319,Halit,,Elisabethbegijnhof - Papegaai,51.0546,3.71124,Entire home/apt,72,2,358,2025-06-01,3.71,1,92,35,
18875514,Private studio near city center,48898791,Joren,,Brugse Poort - Rooigem,51.06027,3.69152,Entire home/apt,80,3,138,2024-11-04,1.44,1,112,7,
18920831,Eve's room Spacious rooftop in Ghent,10881977,Nancy,,Sluizeken - Tolhuis - Ham,51.06408,3.733,Private room,119,2,122,2025-06-22,1.67,1,123,25,
18986082,Unique artist home in the very heart of Ghent.,7553700,Bram,,Elisabethbegijnhof - Papegaai,51.05692,3.71141,Entire home/apt,125,2,152,2024-07-28,1.55,1,273,2,
19149894,Cosy room near the center,133891026,Matti,,Bloemekenswijk,51.06985,3.70764,Private room,44,2,2,2020-08-28,0.03,3,212,0,
19184277,Trendy studio with a terrace,134192357,Nathalie,,Binnenstad,51.04007,3.7377,Entire home/apt,74,2,318,2025-06-20,3.25,2,27,30,
19279395,Cosy studio near the historical center of Gent.,121003233,Hilde,,Rabot  - Blaisantvest,51.06306,3.71534,Entire home/apt,95,2,354,2025-06-22,3.66,2,278,65,
19420706,Cosy house near the city center,133891026,Matti,,Bloemekenswijk,51.07027,3.70568,Entire home/apt,,4,2,2022-07-26,0.06,3,205,0,
19421930,Private room with a terrace,133891026,Matti,,Bloemekenswijk,51.07066,3.70575,Private room,49,2,0,,,3,328,0,
19526484,Modern family house in old beguinage in the center,33514941,Tom,,Elisabethbegijnhof - Papegaai,51.05644,3.70954,Entire home/apt,324,3,34,2025-04-20,0.35,1,171,4,
19649539,Centrally located charming house next to the water,24949144,Ria,,Sluizeken - Tolhuis - Ham,51.06068,3.73013,Entire home/apt,85,10,7,2018-08-13,0.07,1,342,0,
19756985,Soulful large house close to Ghent centre,6056008,Frederik,,Dampoort,51.04883,3.74563,Entire home/apt,,3,5,2024-07-08,0.05,1,0,1,
19809622,Cosy retro house with terrace and garden,32522704,Bart,,Ledeberg,51.03898,3.74526,Entire home/apt,,3,43,2023-11-27,0.45,1,0,0,
19866495,"ruimte voor tent in tuin,  of camper op oprit",40756329,Nina,,Sint Amandsberg,51.07948,3.79513,Private room,36,1,15,2024-08-18,0.16,1,343,1,
19941444,Flat in Gent centrum met terras & gratis parking,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05124,3.71806,Entire home/apt,122,2,125,2022-08-02,1.36,3,0,0,
20296857,2 rooms in a shared house,17058027,Jonas,,Rabot  - Blaisantvest,51.0627,3.71079,Private room,,2,34,2023-08-20,0.36,1,0,0,
20614334,Spacious 2 Bedroom App in the Center with Balcony,3356507,Vigan,,Oud Gentbrugge,51.03909,3.74721,Entire home/apt,129,2,121,2025-06-14,3.15,1,179,31,
20842771,Gezinswoning in rustige buurt,35397446,Manon,,Mariakerke,51.07462,3.69849,Entire home/apt,108,7,10,2023-08-11,0.12,1,88,0,
21194829,Bed Resort - Belfort,8651909,Gerald,,Binnenstad,51.05531,3.728,Entire home/apt,75,5,61,2025-06-10,0.67,2,202,12,
21214879,"ATELIER 7
Unique place in city center",29742444,Mattias,,Elisabethbegijnhof - Papegaai,51.04856,3.7168,Entire home/apt,107,5,104,2020-09-03,1.18,1,0,0,
21222837,"Cosy private room in Ghent, Belgium",13589979,Maria,,Brugse Poort - Rooigem,51.05913,3.69948,Private room,56,2,31,2020-02-09,0.33,1,180,0,
21342969,Ghent city guest house_free parking,34274994,Ann-Sophie,,Elisabethbegijnhof - Papegaai,51.0558,3.71266,Entire home/apt,,250,133,2024-01-07,1.43,1,0,0,
21487839,Your Suite Ghent,134192357,Nathalie,,Binnenstad,51.05102,3.73103,Entire home/apt,83,2,402,2025-05-29,4.37,2,56,37,
21767980,Charming duplex in mansion close to city centre.,158599459,Toon En Ingrid,,Elisabethbegijnhof - Papegaai,51.05802,3.71376,Entire home/apt,239,2,254,2025-06-18,2.76,1,197,42,
21907317,"Near the station, free parking",119242405,Daniel,,Drongen,51.04572,3.65239,Private room,56,1,36,2025-03-16,0.39,2,266,1,
21911071,Rap 'n Holiday Home,159867374,Gaby,,Sint Denijs Westrem,51.01537,3.66359,Entire home/apt,,2,9,2024-12-22,0.10,1,0,2,
21941354,Welcome in the world of Salvador Dali,109991056,Léonard En Mercutio,,Binnenstad,51.05151,3.73335,Entire home/apt,129,1,156,2025-05-23,1.69,1,133,9,
22047333,Unique Historic Mill Loft by the River Lys,22753242,Michiel,,Binnenstad,51.05754852294922,3.724699020385742,Entire home/apt,145,4,263,2025-06-16,2.91,1,283,64,
22324768,Espresso suite,13829824,Francis,,Muide - Meulestede - Afrikalaan,51.07107,3.73038,Entire home/apt,50,14,97,2024-04-01,1.09,7,325,0,
22509551,Private charming house+ terrace near Ghent Centre,48181388,Dries,,Ledeberg,51.03434,3.74421,Entire home/apt,113,3,12,2024-05-06,0.15,1,361,0,
22556517,Renovated Studio,2212023,Charlotte,,Sluizeken - Tolhuis - Ham,51.06095,3.71782,Entire home/apt,84,5,19,2025-05-31,1.21,1,34,6,
22679820,Honeymoon Suite (B&B Schopenhauer),83766425,Erik,,Binnenstad,51.05107,3.72115,Private room,103,1,2,2021-12-31,0.04,4,240,0,
22830013,Unieke woonboot in centrum Gent 4 personen,4418772,Nick,,Macharius - Heirnis,51.05061,3.73684,Entire home/apt,,2,420,2024-12-28,4.72,1,0,22,
23001028,Cosy studio at the Opera,110630447,Kristof,,Binnenstad,51.04984,3.72148,Entire home/apt,79,2,492,2025-06-10,5.49,3,11,86,
23298129,"Gustav's House. A trendy spot to work, love & play",67197572,Bert,,Drongen,51.04987,3.66678,Entire home/apt,154,2,295,2025-06-23,3.31,1,272,47,
23460733,Niet beschikbaar voor groepen onder 8 personen.,175061199,Anton,,Watersportbaan - Ekkergem,51.04837,3.70306,Shared room,25,1,84,2025-06-08,0.96,1,314,16,
23500215,Modern appartement met klein terras en parking,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05124,3.71806,Entire home/apt,145,2,174,2025-05-11,1.97,3,9,25,
23518039,"Luxury and charming apartment, with terrace and view over towers of Ghent.",24893740,,,Binnenstad,51.05648,3.72591,Entire home/apt,221,2,296,2025-06-24,3.32,2,296,47,
23643843,historisch pakhuis in hartje Gent,69788907,Myriam,,Binnenstad,51.05409,3.72985,Entire home/apt,311,4,196,2025-06-10,2.31,1,239,16,
23837044,Design Apartment with Balcony and View over Ghent Towers,24893740,,,Binnenstad,51.05536,3.7255,Entire home/apt,199,2,305,2025-06-11,3.45,2,253,55,
23837349,Charming garden studio in the historic center,53135103,Aris,,Binnenstad,51.05816,3.72073,Entire home/apt,128,1,803,2025-02-23,9.12,3,142,48,
23935662,Inge's Studio in centre Ghent,72907064,Inge,,Sluizeken - Tolhuis - Ham,51.06074,3.73189,Private room,50,1,177,2025-06-17,2.02,1,52,26,
24069818,"Brand-new, trendy apartment, sublimely located!",81703164,Charlotte,,Sluizeken - Tolhuis - Ham,51.05724,3.7336,Entire home/apt,110,1,8,2019-10-11,0.09,1,26,0,
24331315,@303,183575014,Bernard,,Stationsbuurt Noord,51.03275,3.73138,Entire home/apt,44,3,138,2025-05-21,1.65,2,91,26,
24361777,"A Bright Apartment for Study,Expats,Holidays 80m²",11304146,Kristof,,Brugse Poort - Rooigem,51.05974,3.69761,Entire home/apt,99,88,16,2025-03-15,0.19,4,4,3,
24512050,"Overlook the City's Rooftops at a Bright, Bohemian Haven",185166822,Filip,,Binnenstad,51.04999,3.72655,Entire home/apt,153,2,459,2025-06-22,5.37,1,224,78,
24674787,"Ghent, Spacious house with city-garden",30011531,Alex,,Rabot  - Blaisantvest,51.06272,3.71746,Entire home/apt,194,4,9,2024-08-20,0.12,1,117,1,
24789666,A beautiful & cosy apartment - feels like home,8726103,Bart,,Sluizeken - Tolhuis - Ham,51.06196,3.72267,Entire home/apt,74,2,499,2025-06-12,5.78,1,179,61,
24845257,EXCLUSIVE: Charming Guesthouse in Ghent,115127057,Jan,,Elisabethbegijnhof - Papegaai,51.05894,3.717,Entire home/apt,423,2,228,2025-06-10,2.67,1,270,50,
25069175,Bright Rooftop Studio,11304146,Kristof,,Macharius - Heirnis,51.05475,3.73742,Entire home/apt,34,90,24,2025-04-06,0.29,4,175,7,
25368029,Loft near city centre + free bikes,409541,Sylvie,,Dampoort,51.0547,3.74996,Entire home/apt,104,2,201,2025-06-08,2.36,1,187,24,
25375361,Cute house with little private garden & 2 bicycles,156444018,Wim,,Watersportbaan - Ekkergem,51.0513,3.7058,Entire home/apt,100,2,137,2025-06-22,1.61,1,28,46,
25375952,Prachtig gerenoveerde woning in Centrum Gent,126464999,Stefanie,,Elisabethbegijnhof - Papegaai,51.05215,3.71893,Private room,93,3,1,2023-01-02,0.03,1,179,0,
25853812,Classy penthouse with terrace in the heart of Gent,169991961,Thierry & Inge,,Binnenstad,51.05098,3.72283,Entire home/apt,148,4,115,2025-06-21,1.36,1,147,20,
25970539,Cozy apartment in the historic center,77082543,Hans,,Elisabethbegijnhof - Papegaai,51.048642,3.718163,Entire home/apt,78,1,154,2025-06-08,1.81,1,237,25,
26060834,Momenteel niet beschikbaar (Kamer voor 1 - 4 p.),78369248,Kathleen,,Dampoort,51.04825,3.7577,Private room,90,1,25,2019-01-20,0.29,1,86,0,
26094960,Living The Moment - Your Charming House,64426079,Bart,,Binnenstad,51.05426,3.7312,Entire home/apt,229,2,28,2022-06-20,0.34,2,171,0,
26121271,"B&B Petit Prince, charming room in historic centre",30925639,Polo,,Elisabethbegijnhof - Papegaai,51.05819,3.71388,Hotel room,161,1,49,2025-04-19,0.58,3,121,2,
26161189,"B&B Petit Prince: 1BR, Historic Center near Castle",30925639,Polo,,Elisabethbegijnhof - Papegaai,51.05819,3.71388,Hotel room,173,1,36,2025-05-01,0.42,3,111,6,
26195752,B&B room in historic centre,30925639,Polo,,Elisabethbegijnhof - Papegaai,51.05819,3.71388,Hotel room,162,1,33,2025-04-24,0.39,3,126,4,
26314677,Bij het station van Drongen,119242405,Daniel,,Drongen,51.04697,3.65382,Private room,52,1,36,2025-04-06,0.43,2,267,9,
26389827,Luxe BNB Nest Jacuzzi Room (new from 12/7/18),17971943,Eva,,Rabot  - Blaisantvest,51.06438,3.70712,Hotel room,135,1,192,2025-06-22,2.27,2,281,18,
26390559,Luxe BNB Nest Sauna Room (new from 12/7/18),17971943,Eva,,Bloemekenswijk,51.06527,3.70691,Hotel room,135,1,84,2025-06-09,0.99,2,283,6,
26584876,Gezellig rijhuisje in Gent,186206218,Koen,,Macharius - Heirnis,51.04915,3.74393,Entire home/apt,137,2,29,2025-04-13,0.87,1,356,8,
26689313,Comfy house sharing + bike. Minimum 1 year,36973722,Luca P.,,Ledeberg,51.03127,3.74677,Private room,44,78,1,2018-09-08,0.01,2,296,0,
26712972,Noëlla's Wheelhouse,11037129,Wendy,,Muide - Meulestede - Afrikalaan,51.06545,3.73708,Private room,82,2,256,2025-05-27,3.03,1,199,43,
26743132,Bright master bedroom in Ghent,20229410,Jo,,Sint Amandsberg,51.07144,3.75956,Private room,38,1,76,2025-06-22,0.90,2,153,22,
26746083,Welcome in our beautiful home in Ghent,20229410,Jo,,Sint Amandsberg,51.07325,3.76124,Entire home/apt,323,2,41,2025-06-09,0.49,2,215,11,
26861726,Small room(13m²) downstairs in cosy house in Ghent,5390128,Mieke,,Muide - Meulestede - Afrikalaan,51.07364,3.73335,Private room,75,1,43,2025-05-31,0.58,3,169,17,
27058440,Cosy and private studio near the heart of Ghent,83820574,Tille,,Sluizeken - Tolhuis - Ham,51.06199,3.73386,Entire home/apt,93,3,199,2025-06-09,2.38,1,234,23,
27894287,JOSIE LOFT GENT,35788202,Gerlinde,,Elisabethbegijnhof - Papegaai,51.05538,3.71516,Entire home/apt,136,2,79,2025-06-09,0.97,3,300,15,
27915686,Room with cosy terrace close to city centre,52994548,Stefan,,Dampoort,51.05054,3.75622,Private room,55,2,190,2025-06-16,2.28,2,12,22,
27919390,Family stay in charming house close to city centre,52994548,Stefan,,Dampoort,51.04863,3.7558,Private room,72,4,35,2024-08-09,0.42,2,33,1,
28424935,Duplex Studio E,1328011,Jan,,Elisabethbegijnhof - Papegaai,51.05021,3.71638,Entire home/apt,115,90,10,2024-08-24,0.13,6,146,1,
28471585,"Appartement met parkzicht, vlakbij treinstation",149043669,Barbara,,Stationsbuurt Noord,51.03696,3.71775,Entire home/apt,,2,11,2025-05-04,0.51,1,1,6,
28909657,★Bright & Modern app with view in historic center★,217913633,Marjolein,,Binnenstad,51.05343,3.72158,Entire home/apt,133,3,205,2025-06-08,2.54,1,65,35,
29330456,Luxurious duplex flat,220954208,Johanna,,Stationsbuurt Noord,51.03996,3.71109,Entire home/apt,101,7,13,2023-07-16,0.18,1,172,0,
29606833,La bellétage by agelandkaai(.be) Free Parking,1203507,Jurgen,,Macharius - Heirnis,51.05658,3.73799,Entire home/apt,63,2,417,2025-06-16,5.40,3,160,18,
29871237,Romantic 17th century workers house + free parking,147323902,Rudy,,Elisabethbegijnhof - Papegaai,51.05203,3.71449,Entire home/apt,117,1,196,2025-06-01,2.45,3,289,11,
29919271,Skyline Flats | 2BR Apartment w Balcony City Views,224953054,Viktor,,Muide - Meulestede - Afrikalaan,51.05956,3.73836,Entire home/apt,172,1,67,2025-04-22,0.90,2,73,7,
30033166,Spacious and green architect's house,5889470,Géraldine,,Sint Denijs Westrem,51.017,3.67291,Entire home/apt,,5,2,2024-01-01,0.03,1,62,0,
30152054,A room with parkview for a solo guest,47388258,F,,Dampoort,51.04905,3.74519,Private room,35,1,513,2025-06-22,6.57,3,67,71,
30217010,"Privékamer in B&B DOOR10, suite ' EGO'",27590237,Mieke,,Elisabethbegijnhof - Papegaai,51.05644,3.71003,Hotel room,144,2,15,2025-06-09,0.20,2,48,1,
30217307,"B&B DOOR10. 'ALTER', om je thuis te voelen!",27590237,Mieke,,Elisabethbegijnhof - Papegaai,51.05677,3.71081,Hotel room,126,2,4,2022-11-13,0.06,2,49,0,
30370768,Studio voorhaven Gent,228019929,Martine,,Wondelgem,51.07805,3.72436,Entire home/apt,108,2,62,2025-06-19,0.79,1,226,13,
30387663,In the heart of the Historic Center!,1416398,Aygül,,Binnenstad,51.055149,3.724175,Entire home/apt,270,1,154,2025-06-20,1.95,1,262,19,
